SEMS_ACTIVE_SITES.RG,SEMS_ACTIVE_SITES.SITE_ID,SEMS_ACTIVE_SITES.SITE_EPA_ID,SEMS_ACTIVE_SITES.SITE_NAME,SEMS_ACTIVE_SITES.SITE_STRT_ADRS1,SEMS_ACTIVE_SITES.SITE_STRT_ADRS2,SEMS_ACTIVE_SITES.SITE_CITY_NAME,SEMS_ACTIVE_SITES.SITE_STATE,SEMS_ACTIVE_SITES.SITE_ZIP_CODE,SEMS_ACTIVE_SITES.SITE_CONG_DISTRICT,SEMS_ACTIVE_SITES.SITE_CNTY_NAME,SEMS_ACTIVE_SITES.SITE_FIPS_CODE,SEMS_ACTIVE_SITES.LATITUDE,SEMS_ACTIVE_SITES.LONGITUDE,SEMS_ACTIVE_SITES.ALT_AGREEMENT,SEMS_ACTIVE_SITES.NPL,SEMS_ACTIVE_SITES.FF,SEMS_ACTIVE_SITES.NON_NPL_STATUS
6,605585,OKN000605585,HARSHMAN MACHINE & WELDING,SOUTH OAK STREET,,NOWATA,OK,74048,,NOWATA,40105,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,605625,OKN000605625,"EMPIRE REFINERIES, INC.",1 MILE NW OF CITY OF CUSHING CITY HALL,,CUSHING,OK,74023,,PAYNE,40119,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
6,605658,OKN000605658,ABANDONED OIL WELL,"SECTION 33, TOWNSHIP 25 N. RANGE 17 E.",,,OK,,,NOWATA,40105,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606579,OKN000606579,HOLDERMAN LEASE OIL SPILL,4 MILES SW OF PERKINS,,PERKINS,OK,,,LINCOLN,40081,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606588,OKN000606588,FM HOEL TANK BATTERY OIL SPILL,1 MILE SOUTH OF WINGANON,,WINGANON,OK,,,ROGERS,40131,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606593,OKN000606593,GROUND DEVELOPMENT COMPANY OIL SPILL,"8 MILES WEST, 2 1/2 MILES NORTH OF HIGHW",,,OK,,,PAWNEE,40117,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606642,OKN000606642,OKAY WELDING & MANUFACTURING,AVENUE B AND STATE HIGHWAY 16,,OKAY,OK,74446,,WAGONER,40145,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,606663,OKN000606663,ALBANY HERBICIDE SPILL,1800 S. Hotel Road,,ALBANY,OK,74726,,BRYAN,40013,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606664,OKN000606664,MAGELLAN GAS SPILL,9 MILES NORTH OF BARNSDALL,,BARNSDALL,OK,,,,,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606670,OKN000606670,DEWEY MYSTERY SPILL,No. 1 Bulldogger Road,,DEWEY,OK,74029,,WASHINGTON,40147,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606673,OKN000606673,EXPLORER TANK FIRE,HWY 75 & 126TH ST,,GLENPOOL,OK,,,TULSA,40143,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606745,OKN000606745,APACHE MAHSEET STREET SITE,SOUTHEAST CORNER OF THE JUNCTION OF HWY,62/281 AND JULIA MAHSEET STREET,APACHE,OK,74464,,CADDO,40015,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,606746,OKN000606746,KIST PEANUT PLANT - EMPIRE REFINERY-OKMULGEE,S. OF BOX AVE. & N. OF E. 2ND ST. BET. ,THE BURLINGTON N. SANTA FE RR.,OKMULGEE,OK,74447,,OKMULGEE,40111,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
6,606761,OKN000606761,COFFEYVILLE RESOURCES,HIGHWAY 64 EAST,,SALLISAW,OK,,,SEQUOYAH,40135,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606807,OKN000606807,OAK AVENUE REFINERY,SW OAK AVENUE,,BARTLESVILLE,OK,74003,,WASHINGTON,40147,,,N,Not on the NPL,N,"SI Start Needed"
6,606834,OKN000606834,INDEPENDENT TANK COMPANY,1107 STATE STREET,,SEMINOLE,OK,74818,,CHEROKEE,40021,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,606858,OKN000606858,BEGGS DRUMS,ADAMS CREEK,,BEGGS,OK,74421,,OKMULGEE,40111,,,N,Not on the NPL,N,"Status Not Specified"
6,606884,OKN000606884,CHISHOLM CREEK RESPONSE,33 AND WESTERN,,EDMOND,OK,,,OKLAHOMA,40109,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606905,OKN000606905,LUTHER OK TRAIN DERAILMENT,Postal Address is unavailable for the Site,,LUTHER,OK,,,,,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,606909,OKN000606909,LORRAINE REFINERY SITE,"ST. LOUIS/SAN FRANCISCO, SAND CREEK/HWY ",HWY 66/48,BRISTOW,OK,,3,CREEK,40037,,,N,Site is Part of NPL Site,N,
6,606913,OKN000606913,ARKANSAS CHARCOAL CO.,"9 PINE ROAD/SEC. 4, RANGE 19E, TOWNSHIP ",1N,CLAYTON,OK,74574,,PUSHMATAHA,40127,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,606969,OKN000606969,EAGLE IRON  BLACKWELL FOUNDRY,KANSAS & C STREET,,BLACKWELL,OK,74631,,KAY,40071,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,606993,OKN000606993,"W.P. FEEDS - MILLING, MUSKOGEE",1119 S. CHEROKEE,,MUSKOGEE,OK,74402,,MUSKOGEE,40101,,,N,Not on the NPL,N,"SI Start Needed"
6,606994,OKN000606994,MUSKOGEE TANK SITE,WEST HANCOCK STREET,,MUSKOGEE,OK,74401,,MUSKOGEE,40101,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,606996,OKN000606996,OTTAWA ROBISON-ROGER BUILDING,10 W. STEVE OWENS BOULEVARD,,MIAMI,OK,74354,,OTTAWA,40115,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
6,607004,OKN000607004,MAGELLAN AMMONIA RELEASE,"HWY 18, 4 MILES N. OF PAWNEE, OK",,SKEDEE,OK,74058,,PAWNEE,40117,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,607040,OKN000607040,HENLEY'S SEALANT/ZONOLITE WR GRACE,200 WISCONSIN,,OKLAHOMA CITY,OK,73117,5,OKLAHOMA,40109,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
6,607068,OKN000607068,EAGLE INDUSTRIES,10901 S.E. 29th St.,,MIDWEST CITY,OK,73130,4,OKLAHOMA,40109,35.435631,-97.337507,N,Currently on the Final NPL,N,
6,607135,OKN000607135,BRUNKEN AGRI SALES,NE/4 NE/4 OF SECTION 35 TOWNSHIP 23 ,RANGE 4 NORTH,GARBER,OK,73738,,GARFIELD,40047,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,506527,MID985616754,REED CITY LDFL,230TH AVENUE & HERSEY ROAD,,REED CITY,MI,49677,9,OSCEOLA,26133,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,506542,MID985619881,GREAT LAKES SHIPWRECK MUSEUM,WHITEFISHPOINT ROAD,,PARADISE,MI,49768,1,CHIPPEWA,26033,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,506552,MID985622166,WILSON SITE,RE M26,,CARSONVILLE,MI,48419,5,SANILAC,26151,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,506578,MID985622778,ENTERPRISE OIL,14445 LINWOOD STREET,,DETROIT,MI,48238,14,WAYNE,26163,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,506591,MID985630185,SCHREIBER-CARAVAN DRUMS,3033 BOURKE,,DETROIT,MI,48238,14,WAYNE,26163,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,506593,MID985630193,WILLOW DRUMS,42875 WILLOW ROAD,,BELLEVILLE,MI,48111,13,WAYNE,26163,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,506621,MID985635135,PIPE SUPPLY COMPANY,6875 OLD US 223,,OTTAWA LAKE,MI,49267,16,MONROE,26115,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,506812,MID985650514,EDISON POND,SW OF DENTON ROAD - I-94 SERVICE DR INTR,,BELLEVILLE,MI,48111,15,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,506839,MID985650944,PURITAN STREET ASBESTOS,16230 PURITAN,,DETROIT,MI,48227,1,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,506866,MID985651066,SAGINAW RIVER DRUM,SOMEWHERE IN SAGINAW RIVER,,BAY CITY,MI,,5,BAY,26017,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,506954,MID985653997,MICHIGAN AVENUE DUMP,42158 MICHIGAN AVENUE,,CANTON,MI,48188,13,WAYNE,26163,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,507726,MID985656800,METRO PLATING INCORPORATED,220 EAST MILWAUKEE STREET,WAYNE COUNTY,DETROIT,MI,48202,15,WAYNE,26163,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,507106,MID985657931,WOODSTOCK DIE CASTING,TTS R18W SW QUARTER OF SEC 25 (BLDG) 37A,,BUCHANAN,MI,49107,4,BERRIEN,26021,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,507185,MID985661123,COWEN ROAD LANDFILL,COWEN COUNTRY ROAD,,NEWBURY,MI,48185,15,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,507184,MID985661131,TAYLOR SPILL,DALY & INTERSECTION AT GODDARD ROAD,,TAYLOR,MI,48180,15,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,503647,MID990687964,LAKE STATES WOOD PRESERVING,ADDRESS UNREPORTED,,MUNSING,MI,49862,11,ALGER,26003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
5,503649,MID990858003,"ORGANIC CHEMICALS, INC.",3291 CHICAGO DRIVE SOUTHWEST,,GRANDVILLE,MI,49418,3,KENT,26081,42.9178,-85.7475,N,Currently on the Final NPL,N,
5,500034,MIN000500034,BATH TOWNSHIP DUMP SITE ER,NORTHEAST OF THE INTERSECTION OF ANGLE AND CLISE,,BATH TOWNSHIP,MI,48808,8,CLINTON,26037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,500045,MIN000500045,ELLSWORTH MERCURY SITE,8151 ELLSWORTH ST,,DETROIT,MI,48238,14,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,500584,MIN000500584,ERG Fire Site,1300 South Fort St,,DETROIT,MI,48217,13,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,500617,MIN000500617,WITHERELL MERCURY SITE,410 WITHERELL ST,,ST. CLAIR,MI,48079,10,ST. CLAIR,26147,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,500732,MIN000500732,SOUTHWEST PROPERTIES,INTERSECTION OF SOUTH WATERMAN STREET AND SOUTH ST,,DETROIT,MI,48209,14,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,501388,MIN000501388,CHEMICAL TECHNOLOGY FIRE,13271 MT. ELLIOTT,,DETROIT,MI,48212,14,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,502224,MIN000502224,MAHAN MERCURY ER,152 EAST MAHAN,,HAZEL PARK,MI,48030,9,OAKLAND,26125,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,502247,MIN000502247,FORT STREET ER,Intersection of Fort and Pleasant Street,,DETROIT,MI,48217,13,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,504342,MIN000504342,RIOPELLE SITE,5140 Riopelle Street,,DETROIT,MI,48211,14,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,504648,MIN000504648,ALRECO METALS,900 ALRECO DRIVE,,BENTON HARBOR,MI,49022,6,BERRIEN,26021,,,N,Not on the NPL,N,"PA Start Needed"
5,504687,MIN000504687,COMMONWEALTH,5923 Commonwealth St.,,DETROIT,MI,48208,14,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,504762,MIN000504762,WAR MEMORIAL HG SPILL VOLUNTARY PRP CLEANUP,550 Osborn Blvd,,SAULT SAINT MARIE,MI,49783,1,CHIPPEWA,26033,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,504884,MIN000504884,SEMPCO,201 N 8th St,,WEST BRANCH,MI,48661,4,OGEMAW,26129,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,504900,MIN000504900,MARTIN STREET MED WASTE,5721 Martin Street,,DETROIT,MI,48210,8,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505225,MIN000505225,NORTH BRIDGE STREET BENZENE,109 North Bridge St.,,LINDEN,MI,48451,5,GENESEE,26049,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505239,MIN000505239,BAKER PERKINS SITE,1010 Hess Avenue,,SAGINAW,MI,48601,4,SAGINAW,26145,,,N,Not on the NPL,N,"PA Start Needed"
5,505411,MIN000505411,WHITTIER CLEANERS,15010 Charlevoix St.,,GROSSE POINT PARK,MI,48230,14,WAYNE,26163,,,N,Not on the NPL,N,"SI Start Needed"
5,505536,MIN000505536,DULHS ABANDON CHEM LAB,8181 Greenfield Road,,DETROIT,MI,48228,13,WAYNE,26163,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505537,MIN000505537,ISC PLATING,305 E. Race Rd.,,LESLIE,MI,49251,8,INGHAM,26065,,,N,Not on the NPL,N,"PA Start Needed"
5,505539,MIN000505539,ALANSON MYSTERY SPILL,approx 375 ft W is intersect of US 31 & East St  ,,ALANSON,MI,49706,1,EMMET,26047,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505545,MIN000505545,DELHI MERCURY SPILL,"548 W, Delhi Rd",,ANN ARBOR,MI,48103,15,WASHTENAW,26161,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505547,MIN000505547,TC/ROYAL DRIVE MERCURY SPILL,5015 N. Royal Drive,,TRAVERSE CITY,MI,49684,1,GRAND TRAVERSE,26055,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505549,MIN000505549,US 23 DOW TRUCK ROLLOVER,US 23 SB at M-14 EB,,ANN ARBOR,MI,48105,12,WASHTENAW,26161,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505558,MIN000505558,PORT HURON SCHOOL DISTRICT MERCURY SPILL,200 32nd Street,,PORT HURON,MI,48060,10,ST. CLAIR,26147,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,504243,OHD004482428,GREENVILLE VOC PLUME,3RD & SYCAMORE ST,,GREENVILLE,OH,45331,8,DARKE,39037,,,N,Not on the NPL,N,"Assessment Complete - Decision Needed"
5,504246,OHD004495412,GRANVILLE SOLVENTS INC,PALMER LN PO BOX 300,,GRANVILLE,OH,43023,17,LICKING,39089,,,N,Not on the NPL,N,"Referred to Removal - Needs Further Remedial Assessment"
5,504253,OHD005034459,OWENS-ILLINOIS LIBBEY PLT 27,940 ASH ST,,TOLEDO,OH,43611,9,LUCAS,39095,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,506971,OHD005048459,CLYDE PAINT AND SUPPLY COMPANY,435 WEST MULBERRY STREET,,CLYDE,OH,43410,5,SANDUSKY,39143,,,N,Not on the NPL,N,"Deferred to RCRA (Subtitle C)"
5,504263,OHD005049200,METOKOTE CORP PLANT 4 AKA SHELLER GLOBE,1200 E KIBBY ST,,LIMA,OH,45801,4,ALLEN,39003,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,506985,OHD009841214,TRI-STATE TANK CLEANING INCORPORATED,510 RIVERSIDE DRIVE,,COAL GROVE,OH,45638,6,LAWRENCE,39087,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
5,504287,OHD017506171,ARCANUM IRON & METAL,POP-RITE LN 5MI OFF RTE 49,,DARKE COUNTY,OH,45304,8,DARKE,39037,39.98195,-84.549161,N,Deleted from the Final NPL,N,
5,504293,OHD017757303,OHIO DRUM RECONDITIONING,3967 PEARL ROAD,,CLEVELAND,OH,44109,10,CUYAHOGA,39035,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,505746,OHD017770389,HUTH OIL SERVICE,2891 EAST 83RD STREET,,CLEVELAND,OH,44104,11,CUYAHOGA,39035,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,504298,OHD017926189,T P LONG CHEM INC,1092 EVANS AVE,,AKRON,OH,44305,14,SUMMIT,39153,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,507857,OHD018164038,FORMER STATE CLEANERS FACILITY,1401 S. Zane Hwy.,,MARTINS FERRY,OH,43935-1961,6,BELMONT,39013,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
5,504305,OHD018392928,"UNITED SCRAP LEAD CO., INC.",1425 S DIXIE HWY PO BOX 25,,TROY,OH,45373,8,MIAMI,39109,40.008889,-84.198611,N,Currently on the Final NPL,N,
5,504309,OHD020273819,OHIO LIQUID DISPOSAL VICKERY DIVISION,3956 STATE ROUTE 412,,VICKERY,OH,43464,5,SANDUSKY,39143,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,507632,OHD038703484,PHILIPS DISPLAY COMPONENTS,700 NORTH DRAFT STREET,,OTTAWA,OH,45875,5,PUTNAM,39137,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,506556,OHD041643479,TOMPKINS CORP,1313 MIDDLEBURY ROAD,,KENT,OH,44240,11,PORTAGE,39133,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,505780,OHD042319244,SHIELDALLOY METALLURGICAL CORPORATION,STATE ROUTE 209 SOUTH,,CAMBRIDGE,OH,43725,18,GUERNSEY,39059,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,504336,OHD043730217,ALLIED CHEMICAL & IRONTON COKE,3330 S 3RD ST,,IRONTON,OH,45638,6,LAWRENCE,39087,38.5057,-82.658,N,Currently on the Final NPL,N,
5,505554,OHD047973854,MATLACK INC. PATASKALA,250 West Mill Street,,PATASKALA,OH,43062,12,LICKING,39089,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
5,504349,OHD048207666,WHEELING BRAKE BLOCK MFG CO,56100 BERKLEY AVE,,BRIDGEPORT,OH,43912,18,BELMONT,39013,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,504361,OHD051413078,"CENTURY 21 PAINT,  INCORPORATION",166 SOUTH MERIDIAN,,AUSTINTOWN,OH,44509,17,MAHONING,39099,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,507676,OHD054466701,TIFFIN GLASS,VINE& FOURTH STREET (NW CORNER),,TIFFIN,OH,44883,5,SENECA,39147,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,504380,OHD055523401,SUMMIT EQUIPMENT & SUPPLIES INCORPORATION,875 IVOR AVENUE,,AKRON,OH,44309,14,SUMMIT,39153,,,N,Not on the NPL,N,"Remedial Activities Under EPA Enforcement"
5,507513,OHD056743933,ASARCO,1363 WINDSOR AVENUE,,COLUMBUS,OH,43211,12,FRANKLIN,39049,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
5,504384,OHD057001810,CHEMICAL RECOVERY,142 LOCUST ST,,ELYRIA,OH,44035,4,LORAIN,39093,41.370833,-82.103614,Y,Not on the NPL,N,"Remedial Activities Under EPA Enforcement"
5,504385,OHD057243610,ALSCO ANACONDA,ONE ANACONDA DR,,GNADENHUTTEN,OH,44629,6,TUSCARAWAS,39157,40.361111,-81.440831,N,Deleted from the Final NPL,N,
5,504401,OHD061722211,LASKIN/POPLAR OIL CO.,717 N POPLAR STREET,,JEFFERSON TOWNSHIP,OH,44047,14,ASHTABULA,39007,41.7436,-80.7815,N,Deleted from the Final NPL,N,
5,505461,OHD063701841,RELIABLE PLATING COMPANY,517 CRYSTAL AVENUE,,FINDLAY,OH,45480,4,HANCOCK,39063,,,N,Not on the NPL,N,"Referred to Removal - Needs Further Remedial Assessment"
5,504404,OHD063963714,SKINNER LANDFILL,8750 CINCINNATI DAYTON HIGHWAY,,WEST CHESTER,OH,45069,8,BUTLER,39017,39.333331,-84.399719,N,Currently on the Final NPL,N,
5,507588,OHD064096472,CLEVELAND COMMERCIAL PLATING,4814 ST. CLAIR AVENUE,,CLEVELAND,OH,44103,11,CUYAHOGA,39035,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,504413,OHD066046228,BENDIX AUTOLITE CORP,1600 NORTH UNION STREET,,FOSTORIA,OH,44830,4,SENECA,39147,,,N,Not on the NPL,N,"Site Reassessment Start Needed"
5,504434,OHD071650592,SOUTH POINT PLANT,OLD RTE 52 1MILE SOUTH OF OHIO RIVER,,SOUTH POINT,OH,45680,6,LAWRENCE,39087,38.4375,-82.591669,N,Currently on the Final NPL,N,
5,504438,OHD074705930,ARMCO INCORPORATION-HAMILTON PLANT,401 AUGSBERGER ROAD,,HAMILTON,OH,45011,8,BUTLER,39017,39.429861,-84.531,N,Proposed for NPL,N,"Remedial Activities Under EPA Enforcement"
5,504440,OHD074727793,CHEM-DYNE,500 FORD BLVD,,HAMILTON,OH,45011,8,BUTLER,39017,39.4079,-84.552,N,Currently on the Final NPL,N,
5,507669,OHD075020842,MIDWEST PORTLAND CEMENT,6400 MAYSVILLE PIKE,,EAST FULTONHAM,OH,43735,18,MUSKINGUM,39119,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505737,OHD076755081,CLEVELAND HOPKINS INTL AIRPORT,5300 RIVERSIDE DRIVE,,CLEVELAND,OH,44135-3193,20,CUYAHOGA,39035,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,507447,OHD076762376,BELL & HOWELL PUBLICATION SYSTEMS CO,1909 OLD MANSFIELD ROAD,,WOOSTER,OH,44691,16,WAYNE,39169,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
5,504445,OHD076773712,"PRISTINE, INC.",410 CAVETT AVENUE,,READING,OH,45215,2,HAMILTON,39061,39.236111,-84.437231,N,Currently on the Final NPL,N,
5,507107,OHD079438081,DYER BROTHERS,ROUTE 1 BLESSING ROAD,,NORTHUP,OH,45655,6,GALLIA,39053,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,504496,OHD093895787,"SANITARY LANDFILL CO. (INDUSTRIAL WASTE DISPOSAL CO., INC.)",1855 CARDINGTON ROAD,,MORAINE,OH,45409,10,MONTGOMERY,39113,39.716581,-84.201531,N,Currently on the Final NPL,N,
5,504499,OHD093931038,REPUBLIC HOSE MFG,1350 ALBERT,,YOUNGSTOWN,OH,44505,17,MAHONING,39099,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,507551,OHD097610570,NOVACOR CHEMICAL INC AKA POLYSAR PLASTIC,1122 JACOBY ROAD,,COPLEY,OH,44321,13,SUMMIT,39153,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,503606,WIN000503606,BUFFUM MKE,3456 n. Buffum Street,,MILWAUKEE,WI,53212,4,MILWAUKEE,55079,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,503897,WIN000503897,LINDY CLEANERS,34 S. Stevens Street,,RHINELANDER,WI,54501,7,ONEIDA,55085,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505222,WIN000505222,Manitowoc City/Former Newton Tn Gravel Pit,3230 Hecker Road,,MANITOWOC,WI,54220,6,MANITOWOC,55071,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,505374,WIN000505374,VERLYN CLARK SLUDGE DISPOSAL SITE,(southeast of) Anderson Road and Lake Park Road,,ASHLAND,WI,54806,7,ASHLAND,55003,,,N,Not on the NPL,N,"SI Start Needed"
5,505449,WIN000505449,PRAIRIE TRAIL SITE,4856 Prairie Trail,,RHINELANDER,WI,54501,7,ONEIDA,55085,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
5,505535,WIN000505535,DONALDSON'S ONE HOUR CLEANERS,110 West Cecil Street,,NEENAH,WI,54956,6,WINNEBAGO,55139,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
5,505544,WIN000505544,UNITY GROUND WATER,102 North Front St.,,UNITY,WI,54421,7,MARATHON,55073,,,N,Not on the NPL,N,"HRS Start Needed"
5,505546,WIN000505546,AMERIZINC,1249 Woodview Dr.,,WAUKESHA,WI,53189,5,WAUKESHA,55133,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505573,WIN000505573,ANIWA ARSENIC,0.54 miles west of US 45 on Marsh Road,(no specific street address;  Parcel ID#006192400),BIRNAMWOOD,WI,54414,8,SHAWANO,55115,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
5,505635,WIN000505635,ACME GALVANIZING,2730 S. 19th Street,,MILWAUKEE,WI,53215-3707,4,MILWAUKEE,55079,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505719,WIN000505719,GIESE,6509 County Road K,,OCONTO FALLS,WI,54154,8,OCONTO,55083,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505823,WIN000505823,KERRY LANE ER,"2600 Kerry Lane, 36",,APPLETON,WI,54915,8,WINNEBAGO,55139,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505832,WIN000505832,WAUNAKEE ALLOY,201 N. Madison,,WAUNAKEE,WI,53597,2,DANE,55025,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
5,505833,WIN000505833,BARTOLETTA FIREWORKS,W329S1744 Jones Drive,,GENESEE,WI,53118,1,WAUKESHA,55133,,,N,Not on the NPL,N,"SI Start Needed"
5,505834,WIN000505834,LUCHT TRUST PROPERTIES,10512 North Cedarburg Road,,MEQUON,WI,53092-4404,6,OZAUKEE,55089,,,N,Not on the NPL,N,"SI Start Needed"
5,505840,WIN000505840,ASHWAUBENON PCB - ASSISTED LIVING FACILITY,1040-1060 Pilgrim Way,,ASHWAUBENON,WI,54304-5028,8,BROWN,55009,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
